Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,Region
CA-2016-151092,8/6/2016,8/13/2016,Standard Class,VG-21790,Consumer,United States,West
CA-2014-104178,8/25/2014,8/29/2014,Standard Class,JM-15265,Corporate,United States,West
CA-2015-115924,9/14/2015,9/18/2015,Second Class,BE-11455,Home Office,United States,Central
CA-2017-161046,3/5/2017,3/5/2017,Same Day,CB-12535,Corporate,United States,South
US-2017-141698,4/15/2017,4/21/2017,Standard Class,SD-20485,Home Office,United States,Central
US-2014-105151,3/30/2014,3/31/2014,First Class,SG-20890,Corporate,United States,East
CA-2014-155796,11/11/2014,11/15/2014,Second Class,TS-21430,Corporate,United States,East
CA-2016-127138,3/12/2016,3/15/2016,Second Class,DK-13225,Corporate,United States,West
CA-2017-150602,2/9/2017,2/14/2017,Second Class,ML-17395,Corporate,United States,West
CA-2014-140732,11/11/2014,11/13/2014,Second Class,MA-17560,Home Office,United States,West
CA-2017-119011,8/20/2017,8/25/2017,Standard Class,LR-17035,Corporate,United States,West
CA-2016-166912,1/15/2016,1/17/2016,First Class,BE-11335,Home Office,United States,East
CA-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,Consumer,United States,West
CA-2017-115105,2/6/2017,2/11/2017,Standard Class,BD-11770,Consumer,United States,East
CA-2015-143980,12/25/2015,12/29/2015,Standard Class,JK-15640,Home Office,United States,East
CA-2016-135636,10/8/2016,10/13/2016,Standard Class,DB-13615,Consumer,United States,South
CA-2017-102155,7/13/2017,7/17/2017,Standard Class,RR-19525,Corporate,United States,Central
CA-2017-116953,4/24/2017,4/25/2017,First Class,SV-20935,Consumer,United States,West
CA-2014-117765,9/7/2014,9/13/2014,Standard Class,RB-19465,Home Office,United States,Central
CA-2016-114895,11/21/2016,11/28/2016,Standard Class,MV-18190,Consumer,United States,East
CA-2017-112984,9/16/2017,9/18/2017,Second Class,EH-14185,Consumer,United States,East
CA-2016-163776,7/19/2016,7/25/2016,Standard Class,JS-16030,Consumer,United States,South
US-2017-163300,9/15/2017,9/21/2017,Standard Class,ES-14020,Consumer,United States,West
CA-2016-162187,12/11/2016,12/11/2016,Same Day,NS-18640,Corporate,United States,East
US-2014-112991,12/10/2014,12/14/2014,Standard Class,SH-19975,Corporate,United States,West
CA-2014-124079,12/13/2014,12/17/2014,Standard Class,RF-19345,Corporate,United States,West
US-2017-146878,9/21/2017,9/27/2017,Standard Class,DL-12865,Consumer,United States,South
CA-2017-107244,9/7/2017,9/11/2017,Standard Class,AG-10390,Consumer,United States,West
CA-2015-100657,11/2/2015,11/7/2015,Standard Class,SW-20245,Consumer,United States,East
CA-2017-129581,12/11/2017,12/18/2017,Standard Class,KN-16390,Corporate,United States,East
CA-2017-129028,4/1/2017,4/3/2017,First Class,GB-14530,Corporate,United States,South
CA-2015-135580,12/30/2015,1/3/2016,Standard Class,CL-12565,Consumer,United States,West
CA-2016-159016,3/10/2016,3/11/2016,First Class,KF-16285,Home Office,United States,West
CA-2014-102652,4/6/2014,4/12/2014,Standard Class,AY-10555,Corporate,United States,West
CA-2014-152422,10/5/2014,10/10/2014,Second Class,BD-11635,Consumer,United States,East
US-2016-156692,8/13/2016,8/13/2016,Same Day,HG-15025,Consumer,United States,South
CA-2014-130869,11/17/2014,11/21/2014,Standard Class,CB-12025,Consumer,United States,Central
US-2017-128832,4/24/2017,4/27/2017,First Class,LS-16945,Corporate,United States,East
CA-2017-139717,8/24/2017,8/26/2017,Second Class,DM-13015,Consumer,United States,East
CA-2017-136007,2/23/2017,3/2/2017,Standard Class,AC-10615,Corporate,United States,West
CA-2016-157364,11/19/2016,11/21/2016,First Class,LT-17110,Consumer,United States,South
US-2016-112970,11/14/2016,11/15/2016,First Class,TB-21250,Consumer,United States,West
US-2017-152492,7/6/2017,7/6/2017,Same Day,AH-10585,Consumer,United States,South
CA-2016-101168,12/25/2016,1/1/2017,Standard Class,SS-20140,Corporate,United States,East
CA-2017-104010,4/23/2017,4/25/2017,First Class,TD-20995,Consumer,United States,East
CA-2015-130253,12/14/2015,12/18/2015,Standard Class,PP-18955,Home Office,United States,West
US-2015-155369,4/19/2015,4/25/2015,Standard Class,PG-18820,Consumer,United States,Central
CA-2016-131205,9/4/2016,9/8/2016,Standard Class,AA-10645,Consumer,United States,South
CA-2017-122364,9/24/2017,9/29/2017,Standard Class,FA-14230,Corporate,United States,West
CA-2016-117912,2/4/2016,2/8/2016,Standard Class,TB-21520,Consumer,United States,West
CA-2017-145702,5/19/2017,5/24/2017,Second Class,AH-10075,Corporate,United States,South
CA-2015-113215,9/3/2015,9/8/2015,Standard Class,CP-12085,Corporate,United States,West
CA-2016-154662,6/9/2016,6/16/2016,Standard Class,BF-11215,Home Office,United States,Central
CA-2015-105571,11/7/2015,11/11/2015,Standard Class,CP-12340,Corporate,United States,South
CA-2016-152765,6/15/2016,6/18/2016,First Class,LS-17245,Consumer,United States,Central
CA-2015-153878,4/25/2015,4/30/2015,Standard Class,TS-21655,Consumer,United States,Central
CA-2016-124016,9/23/2016,9/26/2016,Second Class,JS-15940,Home Office,United States,East
CA-2016-113551,8/18/2016,8/20/2016,First Class,NF-18385,Consumer,United States,Central
CA-2014-107524,3/2/2014,3/8/2014,Standard Class,KN-16705,Home Office,United States,East
CA-2014-138072,12/30/2014,1/3/2015,Standard Class,GA-14725,Consumer,United States,East
CA-2015-134201,4/10/2015,4/16/2015,Standard Class,EH-14125,Home Office,United States,East
CA-2015-111780,12/25/2015,12/30/2015,Second Class,RA-19285,Consumer,United States,West
CA-2015-119942,4/5/2015,4/7/2015,First Class,TT-21070,Consumer,United States,East
CA-2015-151547,1/17/2015,1/23/2015,Standard Class,AH-10465,Consumer,United States,South
CA-2017-166695,5/20/2017,5/24/2017,Standard Class,CC-12430,Home Office,United States,West
CA-2017-167542,8/13/2017,8/20/2017,Standard Class,KD-16495,Corporate,United States,East
CA-2015-120901,12/31/2015,1/4/2016,Standard Class,BG-11035,Consumer,United States,Central
CA-2017-121398,12/25/2017,12/29/2017,Standard Class,FH-14365,Corporate,United States,West
CA-2016-151561,9/1/2016,9/7/2016,Standard Class,PG-18820,Consumer,United States,East
CA-2017-154676,8/5/2017,8/8/2017,First Class,NZ-18565,Home Office,United States,Central
US-2014-165589,2/18/2014,2/18/2014,Same Day,TB-21595,Consumer,United States,Central
US-2016-132577,11/22/2016,11/27/2016,Standard Class,JE-15475,Consumer,United States,Central
CA-2015-114048,12/14/2015,12/18/2015,Standard Class,EH-13945,Consumer,United States,West
CA-2015-137281,6/13/2015,6/17/2015,Standard Class,BF-10975,Corporate,United States,South
US-2017-162068,12/28/2017,12/31/2017,Second Class,PC-18745,Corporate,United States,West
CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,East
US-2017-132381,8/22/2017,8/24/2017,First Class,Dp-13240,Home Office,United States,East
CA-2015-147011,6/18/2015,6/22/2015,Standard Class,HR-14830,Corporate,United States,South
CA-2014-120852,12/20/2014,12/25/2014,Standard Class,WB-21850,Consumer,United States,Central
CA-2016-150007,9/11/2016,9/16/2016,Standard Class,AS-10090,Consumer,United States,Central
CA-2016-124590,11/12/2016,11/16/2016,Standard Class,SP-20920,Consumer,United States,East
CA-2016-133802,3/14/2016,3/20/2016,Standard Class,SP-20650,Corporate,United States,West
US-2016-113677,11/13/2016,11/19/2016,Standard Class,CM-12655,Home Office,United States,East
CA-2017-143378,9/19/2017,9/25/2017,Standard Class,JR-16210,Corporate,United States,West
CA-2017-152660,12/4/2017,12/9/2017,Standard Class,CB-12415,Consumer,United States,Central
CA-2015-142139,8/31/2015,9/5/2015,Standard Class,SD-20485,Home Office,United States,Central
CA-2017-145772,6/3/2017,6/7/2017,Standard Class,SS-20140,Corporate,United States,West
CA-2016-124100,3/31/2016,4/6/2016,Standard Class,EH-13990,Consumer,United States,East
US-2014-158400,10/25/2014,10/28/2014,First Class,AH-10030,Corporate,United States,West
CA-2017-162033,3/26/2017,4/2/2017,Standard Class,EM-14200,Home Office,United States,South
CA-2014-163447,12/27/2014,12/31/2014,Standard Class,TB-21190,Home Office,United States,East
CA-2017-145737,9/15/2017,9/20/2017,Standard Class,AB-10165,Consumer,United States,South
CA-2016-148096,8/16/2016,8/19/2016,First Class,AO-10810,Corporate,United States,West
CA-2016-146766,11/4/2016,11/4/2016,Same Day,TT-21220,Consumer,United States,West
CA-2015-105613,10/18/2015,10/22/2015,Standard Class,KN-16705,Home Office,United States,Central
US-2016-142251,10/31/2016,11/4/2016,Second Class,FO-14305,Consumer,United States,South
CA-2014-131247,3/30/2014,4/4/2014,Standard Class,GA-14725,Consumer,United States,West
US-2015-113593,4/18/2015,4/20/2015,First Class,NC-18415,Consumer,United States,West
CA-2017-121083,7/9/2017,7/15/2017,Standard Class,JF-15190,Consumer,United States,East
CA-2017-151190,6/27/2017,7/1/2017,Standard Class,GT-14710,Consumer,United States,Central
CA-2014-133543,12/22/2014,12/26/2014,Standard Class,KM-16660,Consumer,United States,West
CA-2017-105130,11/21/2017,11/25/2017,Standard Class,PJ-18835,Corporate,United States,West
CA-2016-161928,6/27/2016,6/29/2016,Second Class,AC-10660,Consumer,United States,West
CA-2017-101322,12/28/2017,12/31/2017,First Class,JG-15310,Corporate,United States,West
US-2016-106600,4/8/2016,4/11/2016,First Class,RM-19375,Consumer,United States,South
CA-2014-111871,3/18/2014,3/21/2014,Second Class,EK-13795,Home Office,United States,West
CA-2017-139437,7/3/2017,7/8/2017,Standard Class,RD-19585,Consumer,United States,West
CA-2017-151484,4/20/2017,4/23/2017,First Class,CV-12805,Corporate,United States,East
CA-2016-104150,8/3/2016,8/5/2016,Second Class,AG-10330,Consumer,United States,Central
CA-2016-161025,12/3/2016,12/9/2016,Standard Class,GM-14440,Consumer,United States,West
CA-2014-103989,3/19/2014,3/21/2014,First Class,MC-17605,Corporate,United States,South
CA-2015-142433,4/20/2015,4/25/2015,Standard Class,ES-14020,Consumer,United States,Central
CA-2015-132815,9/19/2015,9/22/2015,Second Class,RW-19540,Corporate,United States,West
CA-2014-101266,8/27/2014,8/30/2014,Second Class,MM-17920,Consumer,United States,South
CA-2016-141523,12/19/2016,12/24/2016,Second Class,MH-17440,Corporate,United States,East
US-2014-106299,8/2/2014,8/8/2014,Standard Class,NZ-18565,Home Office,United States,Central
CA-2015-158421,9/21/2015,9/26/2015,Standard Class,GB-14575,Consumer,United States,South
CA-2016-143609,12/11/2016,12/13/2016,First Class,DB-13270,Home Office,United States,West
CA-2015-138331,8/7/2015,8/12/2015,Standard Class,JK-15625,Consumer,United States,East
CA-2015-138954,11/15/2015,11/17/2015,First Class,MH-17785,Corporate,United States,East
CA-2017-157903,4/4/2017,4/8/2017,Standard Class,AM-10705,Consumer,United States,Central
CA-2016-157259,12/24/2016,12/28/2016,Standard Class,JM-15535,Consumer,United States,East
CA-2017-107986,12/13/2017,12/13/2017,Same Day,MW-18220,Consumer,United States,West
CA-2017-104927,12/22/2017,12/26/2017,Standard Class,AG-10330,Consumer,United States,Central
CA-2017-113453,10/21/2017,10/28/2017,Standard Class,CM-12160,Consumer,United States,East
CA-2015-149909,11/13/2015,11/17/2015,Standard Class,RA-19915,Consumer,United States,Central
CA-2015-146675,4/16/2015,4/20/2015,Standard Class,SB-20185,Consumer,United States,Central
CA-2016-118332,12/16/2016,12/23/2016,Standard Class,PK-19075,Consumer,United States,West
CA-2016-133669,10/21/2016,10/27/2016,Standard Class,SV-20935,Consumer,United States,East
CA-2017-145660,12/1/2017,12/3/2017,First Class,MG-17650,Home Office,United States,East
CA-2016-133697,10/20/2016,10/24/2016,Second Class,CM-12445,Consumer,United States,Central
CA-2017-148138,9/29/2017,10/3/2017,Standard Class,ME-18010,Corporate,United States,East
CA-2017-119809,8/18/2017,8/25/2017,Standard Class,YS-21880,Corporate,United States,West
CA-2017-149944,11/12/2017,11/16/2017,Second Class,MB-17305,Consumer,United States,West
CA-2014-128538,10/11/2014,10/15/2014,Standard Class,AS-10240,Consumer,United States,West
CA-2015-161711,11/28/2015,12/3/2015,Standard Class,MC-17425,Corporate,United States,East
US-2015-129553,7/27/2015,8/2/2015,Standard Class,PG-18820,Consumer,United States,South
CA-2016-160220,10/20/2016,10/26/2016,Standard Class,JS-16030,Consumer,United States,Central
US-2017-157224,9/14/2017,9/18/2017,Second Class,JB-16000,Consumer,United States,West
CA-2017-140627,12/23/2017,12/27/2017,Standard Class,DK-12985,Consumer,United States,South
CA-2015-133445,10/5/2015,10/9/2015,Standard Class,JF-15490,Consumer,United States,West
CA-2014-148782,11/2/2014,11/7/2014,Standard Class,PO-18850,Consumer,United States,Central
CA-2016-148208,1/22/2016,1/27/2016,Standard Class,BT-11530,Home Office,United States,East
CA-2017-127656,7/11/2017,7/17/2017,Standard Class,NW-18400,Consumer,United States,Central
US-2017-142188,9/11/2017,9/11/2017,Same Day,JF-15415,Consumer,United States,West
CA-2016-144400,2/23/2016,2/27/2016,Standard Class,AC-10420,Corporate,United States,East
US-2016-155180,1/22/2016,1/29/2016,Standard Class,TB-21280,Consumer,United States,East
CA-2015-134075,12/12/2015,12/16/2015,Standard Class,HA-14905,Consumer,United States,West
US-2016-131912,10/29/2016,11/1/2016,Second Class,LH-17155,Consumer,United States,West
CA-2017-141572,5/28/2017,5/31/2017,Second Class,LO-17170,Corporate,United States,East
CA-2014-134621,12/21/2014,12/28/2014,Standard Class,DP-13390,Home Office,United States,South
CA-2016-165561,11/24/2016,11/28/2016,Standard Class,CR-12580,Home Office,United States,West
CA-2015-112305,11/20/2015,11/25/2015,Standard Class,KB-16405,Home Office,United States,West
CA-2017-121580,5/29/2017,6/4/2017,Standard Class,ML-17410,Consumer,United States,Central
CA-2014-101147,12/2/2014,12/4/2014,First Class,MC-17575,Consumer,United States,Central
CA-2014-165806,4/7/2014,4/7/2014,Same Day,VM-21685,Home Office,United States,South
CA-2015-151624,9/8/2015,9/14/2015,Standard Class,VW-21775,Corporate,United States,South
CA-2017-139444,9/9/2017,9/15/2017,Standard Class,GK-14620,Corporate,United States,Central
CA-2015-133977,9/6/2015,9/8/2015,Second Class,AT-10435,Home Office,United States,South
CA-2017-141425,11/2/2017,11/6/2017,Second Class,AR-10825,Corporate,United States,East
CA-2015-133536,3/28/2015,3/30/2015,Second Class,JH-15820,Consumer,United States,East
CA-2015-150441,8/13/2015,8/17/2015,Second Class,RA-19285,Consumer,United States,Central
CA-2015-162607,5/12/2015,5/18/2015,Standard Class,RO-19780,Consumer,United States,West
CA-2017-103506,7/23/2017,7/27/2017,Standard Class,LR-17035,Corporate,United States,East
CA-2016-132479,9/24/2016,9/26/2016,First Class,MK-17905,Corporate,United States,Central
CA-2017-160724,5/5/2017,5/10/2017,Standard Class,YS-21880,Corporate,United States,South
US-2016-115952,10/6/2016,10/6/2016,Same Day,JH-15910,Consumer,United States,Central
CA-2014-146731,11/3/2014,11/8/2014,Standard Class,AT-10735,Consumer,United States,South
CA-2015-115392,10/1/2015,10/4/2015,Second Class,RM-19675,Home Office,United States,East
CA-2017-102379,12/2/2017,12/6/2017,Standard Class,BB-11545,Corporate,United States,West
CA-2017-149706,12/11/2017,12/12/2017,First Class,AS-10285,Corporate,United States,Central
US-2016-139087,7/17/2016,7/22/2016,Second Class,DK-13375,Consumer,United States,West
CA-2017-152226,5/12/2017,5/16/2017,Standard Class,JH-15910,Consumer,United States,East
CA-2015-116484,11/20/2015,11/26/2015,Standard Class,JK-15205,Consumer,United States,East
CA-2016-100944,9/24/2016,9/28/2016,Standard Class,EH-13765,Corporate,United States,West
CA-2016-125080,10/21/2016,10/26/2016,Standard Class,VW-21775,Corporate,United States,East
CA-2016-121020,10/24/2016,10/31/2016,Standard Class,CG-12040,Home Office,United States,South
CA-2014-100090,7/8/2014,7/12/2014,Standard Class,EB-13705,Corporate,United States,West
US-2015-139675,3/13/2015,3/18/2015,Second Class,NF-18595,Home Office,United States,West
CA-2017-143756,12/2/2017,12/5/2017,First Class,ME-17725,Consumer,United States,South
CA-2015-151253,4/22/2015,4/26/2015,Standard Class,AZ-10750,Consumer,United States,West
CA-2014-141152,9/16/2014,9/19/2014,First Class,RF-19345,Corporate,United States,East
CA-2014-141313,12/28/2014,1/1/2015,Standard Class,AJ-10780,Corporate,United States,East
CA-2014-169852,10/21/2014,10/26/2014,Standard Class,SF-20965,Corporate,United States,West
CA-2017-107314,11/30/2017,12/3/2017,First Class,MZ-17335,Home Office,United States,West
US-2014-161305,6/6/2014,6/12/2014,Standard Class,SB-20170,Consumer,United States,Central
CA-2017-166919,11/23/2017,11/27/2017,Standard Class,AH-10210,Consumer,United States,Central
CA-2017-162712,6/18/2017,6/20/2017,Second Class,NK-18490,Home Office,United States,Central
CA-2017-107552,5/5/2017,5/5/2017,Same Day,AI-10855,Consumer,United States,East
CA-2016-163328,11/4/2016,11/6/2016,Second Class,TP-21565,Corporate,United States,West
CA-2014-112837,9/11/2014,9/16/2014,Standard Class,LW-17125,Consumer,United States,West
CA-2017-120019,2/16/2017,2/21/2017,Standard Class,NG-18355,Corporate,United States,East
CA-2014-100762,11/24/2014,11/29/2014,Standard Class,NG-18355,Corporate,United States,Central
CA-2017-161459,11/25/2017,11/29/2017,Second Class,EB-13750,Corporate,United States,West
CA-2017-160017,9/28/2017,10/2/2017,Standard Class,SP-20860,Corporate,United States,South
CA-2014-123316,10/13/2014,10/17/2014,Standard Class,SP-20545,Corporate,United States,East
CA-2014-141299,6/3/2014,6/7/2014,Second Class,RB-19795,Home Office,United States,Central
CA-2014-104402,6/17/2014,6/23/2014,Standard Class,DB-13660,Consumer,United States,East
CA-2015-110289,10/29/2015,11/2/2015,Standard Class,NB-18655,Corporate,United States,West
CA-2014-167927,1/20/2014,1/26/2014,Standard Class,XP-21865,Consumer,United States,Central
CA-2014-133305,7/11/2014,7/15/2014,Standard Class,MH-17455,Consumer,United States,East
